case,param,true,post_mean,post_sd,q05,q50,q95,in_90ci
53,r,6.970150470733643,7.787327114105224,1.14055070929877,5.882427453994751,7.827276706695557,9.665683221817016,True
53,muT,137.57518005371094,132.13970265197753,11.801816255042048,112.35107116699218,132.15338134765625,151.3119918823242,True
54,nu,0.26395681500434875,0.5100378016829491,0.2804259502229802,0.08992390036582949,0.49763405323028564,0.9941522061824796,True
54,r,1.4285249710083008,1.3676889786720277,0.39800720648830656,0.7317265510559082,1.3309667110443115,2.0820769906044005,True
54,muT,275.5186767578125,285.57434002685545,17.215148602113242,256.26209869384763,286.38751220703125,313.46909027099605,True
55,nu,0.23587045073509216,0.4516079267859459,0.299842890896441,-0.041630867123603796,0.4651722013950348,0.9258573055267332,True
55,r,5.215991020202637,5.202322232723236,1.0305337433827275,3.448930633068085,5.205922365188599,6.863855719566344,True
55,muT,246.45697021484375,251.47092047119142,12.94309352405555,228.97326278686523,251.9186248779297,271.56403198242185,True
56,nu,0.65655517578125,0.498620436668396,0.30001013839374574,-0.021623966097831706,0.5057345628738403,0.9463544398546216,True
56,r,2.2973809242248535,2.442214455127716,0.5455637025962319,1.5410993576049805,2.4520249366760254,3.2947900533676147,True
56,muT,342.1021423339844,336.52838342285156,13.395794962898348,315.05455169677737,336.74224853515625,357.8243881225586,True
57,nu,0.11346631497144699,0.4633496941626072,0.325709438790629,-0.07741279602050781,0.4703943431377411,0.9705814450979229,True
57,r,5.8917555809021,5.800673296928406,0.9072368374687162,4.194951772689819,5.8135058879852295,7.355775618553162,True
57,muT,213.3121337890625,213.6359946899414,11.912374208003909,193.55500106811525,213.46923828125,231.88901290893554,True
58,nu,0.8399372696876526,0.5199196562170982,0.29186627292009204,0.041331531107425705,0.5231018662452698,0.9753970593214034,True
58,r,8.890013694763184,7.285037178516388,2.509814658640241,3.169225072860718,7.37567138671875,11.449456214904783,True
58,muT,360.0986328125,365.7757894897461,17.234305155719913,339.6498962402344,365.6447296142578,393.3667510986328,True
59,nu,0.2163008600473404,0.43178442054986954,0.281331204156964,-0.028140488266944878,0.445003405213356,0.8946620106697081,True
59,r,0.6919487714767456,0.6439985399246215,0.41672114991249465,-0.04000694751739498,0.6700844764709473,1.2916184186935422,True
59,muT,128.5927734375,135.28145581054687,16.224237021816258,107.41585159301758,135.18614959716797,161.21869735717772,True
60,nu,0.8988760709762573,0.5280877239704133,0.22928293922277246,0.15000399351119997,0.5377550423145294,0.9151458114385594,True
60,r,9.254308700561523,10.792506412506103,1.1339121812356625,8.888187980651855,10.799834251403809,12.65913252830505,True
60,muT,164.47201538085938,160.98693571472168,13.980066847960538,137.71836776733397,161.1594009399414,182.79551696777344,True
61,nu,0.9496464133262634,0.451551353931427,0.30309445473978297,-0.029532867670059203,0.444642573595047,0.9362737983465189,False
61,r,3.2521708011627197,3.25989200258255,0.9573851425583125,1.7429418802261356,3.247383952140808,4.861331987380981,True
61,muT,355.0846252441406,360.9525157470703,13.061615500237373,338.66291961669924,361.1683044433594,381.52502288818357,True
62,nu,0.9549049735069275,0.5696455369591713,0.20746767721620488,0.25229597836732864,0.5589917898178101,0.9183844059705734,False
62,r,10.801527976989746,10.170593669891357,1.2582855222640754,8.04525580406189,10.222588062286377,12.189776134490966,True
62,muT,224.33203125,235.7245895385742,15.353547847677428,210.03140106201172,235.68096923828125,259.3122085571289,True
63,nu,0.11188954859972,0.4311775628328323,0.2977693956986302,-0.06526017189025879,0.41895291209220886,0.9217216551303855,True
63,r,0.11486735194921494,0.1745608549118042,0.30967820618104974,-0.3139658451080322,0.18350934982299805,0.6694223642349242,True
63,muT,325.0805969238281,346.70299835205077,22.768900363277314,309.8189468383789,347.9053955078125,384.29359741210936,True
64,nu,0.7648715376853943,0.4584486129283905,0.30813343785552466,-0.03694149553775787,0.44728948175907135,0.953590169548988,True
64,r,0.4049026668071747,0.30862481021881105,0.31019462184492785,-0.17573871612548828,0.29315662384033203,0.8297990560531616,True
64,muT,309.96820068359375,322.69799536132814,22.327449380458404,287.0357971191406,321.8447723388672,359.9675857543945,True
65,nu,0.8723298907279968,0.516976422548294,0.2882064265361341,0.03670375198125841,0.4985685646533966,1.0015272736549374,True
65,r,3.419528007507324,4.088391126155853,0.7248416765541924,2.802716588973999,4.096398830413818,5.270521807670593,True
65,muT,141.9941864013672,133.01083479309082,10.936806607787242,116.09041824340821,132.70797729492188,150.73363342285157,True
66,nu,0.9856052994728088,0.5407830213904381,0.24583733061572796,0.14461525827646254,0.5396732687950134,0.9682127118110655,False
66,r,11.242510795593262,10.338179021835327,1.1569346951194572,8.470161390304565,10.391107082366943,12.16877064704895,True
66,muT,129.427490234375,135.30946141052246,13.045554700335437,114.34190063476562,135.898193359375,156.1009765625,True
67,nu,0.9219829440116882,0.5624897802472114,0.25438238805102564,0.1510989546775818,0.5654414594173431,1.0003110289573667,True
67,r,5.358043670654297,8.420783192157746,2.1748736834425397,4.690258479118347,8.469783306121826,11.738873004913328,True
67,muT,367.8423156738281,376.5981536254883,15.805583544566094,351.01134338378904,376.3317565917969,403.11486206054684,True
68,nu,0.038467053323984146,0.47153481578826906,0.283629621745274,-0.02838768661022186,0.48177407681941986,0.926910802721977,True
68,r,11.817840576171875,8.620401225090028,1.3275653305993207,6.440609383583069,8.652827739715576,10.83356885910034,False
68,muT,230.3507843017578,216.97432040405275,14.153683742337742,193.2182601928711,217.70897674560547,240.05743331909179,True
69,nu,0.6758514642715454,0.462370247900486,0.2748516653355409,0.003290769457817086,0.4684269428253174,0.9188018828630448,True
